# Flame-test spectral data used by the viewer
# element: Stronzio (Sr)
# reagent: Nitrato di stronzio (Sr(NO3)2)
# range_nm: 380-770 air wavelengths
# NIST criterion: line_out=3, Only with observed wavelengths or intensities
# Atomic intensity: numeric part of NIST Rel. int.; source-dependent and qualitative.
# Molecular intensity: within-species source ratio; cross-species scale is an explicit estimate.
# Emissions without a positive numeric relative intensity are excluded.
# fields: species|wavelength_nm|wavelength_kind|rel_intensity_raw|rel_intensity_numeric|normalized_within_species|component_scale|plotted_relative|transition_type|source_ref|notes
Sr I|421.323|observed|440|440|0.0151724138|0.18|0.00273103448|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|421.4246|observed|440|440|0.0151724138|0.18|0.00273103448|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|422.4698|observed|700|700|0.024137931|0.18|0.00434482759|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|422.6771|observed|450|450|0.0155172414|0.18|0.00279310345|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|422.6826|observed|450|450|0.0155172414|0.18|0.00279310345|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|424.001|observed|600|600|0.0206896552|0.18|0.00372413793|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|424.2399|observed|600|600|0.0206896552|0.18|0.00372413793|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|424.3868|observed|500|500|0.0172413793|0.18|0.00310344828|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|425.2939|observed|700|700|0.024137931|0.18|0.00434482759|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|425.8745|observed|240|240|0.00827586207|0.18|0.00148965517|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|425.9013|observed|420|420|0.0144827586|0.18|0.00260689655|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|426.232|observed|700|700|0.024137931|0.18|0.00434482759|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|426.566|observed|500|500|0.0172413793|0.18|0.00310344828|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|428.8145|observed|600|600|0.0206896552|0.18|0.00372413793|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|429.4148|observed|600|600|0.0206896552|0.18|0.00372413793|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|430.8105|observed|700h|700|0.024137931|0.18|0.00434482759|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|431.3182|observed|110h|110|0.00379310345|0.18|0.000682758621|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|431.9053|observed|900h|900|0.0310344828|0.18|0.0055862069|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|431.922|observed|340|340|0.0117241379|0.18|0.00211034483|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|432.1953|observed|600|600|0.0206896552|0.18|0.00372413793|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|432.6445|observed|300|300|0.0103448276|0.18|0.00186206897|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|433.2439|observed|600|600|0.0206896552|0.18|0.00372413793|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|433.7664|observed|1100h|1100|0.0379310345|0.18|0.00682758621|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|433.7891|observed|420|420|0.0144827586|0.18|0.00260689655|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|434.075|observed|700|700|0.024137931|0.18|0.00434482759|E1|L3942|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|436.171|observed|800|800|0.0275862069|0.18|0.00496551724|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|436.9365|observed|700|700|0.024137931|0.18|0.00434482759|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|437.947|observed|680|680|0.0234482759|0.18|0.00422068966|E1|L3942|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|438.582|observed|800|800|0.0275862069|0.18|0.00496551724|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|440.6009|observed|410|410|0.014137931|0.18|0.00254482759|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|441.2621|observed|160|160|0.00551724138|0.18|0.000993103448|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|441.8087|observed|400|400|0.0137931034|0.18|0.00248275862|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|443.8044|observed|1000|1000|0.0344827586|0.18|0.00620689655|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|445.1804|observed|90|90|0.00310344828|0.18|0.00055862069|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|446.3301|observed|1000|1000|0.0344827586|0.18|0.00620689655|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|448.0507|observed|440h|440|0.0151724138|0.18|0.00273103448|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|452.2301|observed|470|470|0.0162068966|0.18|0.00291724138|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|453.1348|observed|500|500|0.0172413793|0.18|0.00310344828|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|453.2375|observed|1000|1000|0.0344827586|0.18|0.00620689655|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|458.2993|observed|1100|1100|0.0379310345|0.18|0.00682758621|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|460.7331|observed|29000r|29000|1|0.18|0.18|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|467.775|observed|600|600|0.0206896552|0.18|0.00372413793|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|467.8326|observed|1000h|1000|0.0344827586|0.18|0.00620689655|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|468.8546|observed|1400|1400|0.0482758621|0.18|0.00868965517|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|470.3984|observed|110|110|0.00379310345|0.18|0.000682758621|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|471.2146|observed|1000|1000|0.0344827586|0.18|0.00620689655|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|471.2347|observed|600|600|0.0206896552|0.18|0.00372413793|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|471.3959|observed|160|160|0.00551724138|0.18|0.000993103448|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|472.2278|observed|1600|1600|0.0551724138|0.18|0.00993103448|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|472.9466|observed|220h|220|0.0075862069|0.18|0.00136551724|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|474.1922|observed|1600|1600|0.0551724138|0.18|0.00993103448|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|475.5495|observed|700h|700|0.024137931|0.18|0.00434482759|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|478.3782|observed|1500|1500|0.0517241379|0.18|0.00931034483|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|478.432|observed|1700|1700|0.0586206897|0.18|0.0105517241|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|481.1881|observed|2300|2300|0.0793103448|0.18|0.0142758621|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|483.2043|observed|2900|2900|0.1|0.18|0.018|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|485.5045|observed|1200|1200|0.0413793103|0.18|0.00744827586|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|486.87|observed|1200|1200|0.0413793103|0.18|0.00744827586|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|486.917|observed|1100|1100|0.0379310345|0.18|0.00682758621|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|487.2493|observed|1500|1500|0.0517241379|0.18|0.00931034483|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|487.6075|observed|1200|1200|0.0413793103|0.18|0.00744827586|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|489.198|observed|1500|1500|0.0517241379|0.18|0.00931034483|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|489.2639|observed|1100|1100|0.0379310345|0.18|0.00682758621|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|495.6277|observed|1300|1300|0.0448275862|0.18|0.00806896552|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|496.2263|observed|2500|2500|0.0862068966|0.18|0.0155172414|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|496.5584|observed|1900|1900|0.0655172414|0.18|0.0117931034|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|496.7944|observed|1200|1200|0.0413793103|0.18|0.00744827586|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|497.1668|observed|120|120|0.00413793103|0.18|0.000744827586|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|507.7692|observed|900|900|0.0310344828|0.18|0.0055862069|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|515.604|observed|500|500|0.0172413793|0.18|0.00310344828|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|516.5486|observed|1800|1800|0.0620689655|0.18|0.0111724138|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|521.2978|observed|200|200|0.00689655172|0.18|0.00124137931|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|522.2198|observed|1400|1400|0.0482758621|0.18|0.00868965517|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|522.5108|observed|1400|1400|0.0482758621|0.18|0.00868965517|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|522.927|observed|1400|1400|0.0482758621|0.18|0.00868965517|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|523.8549|observed|2000|2000|0.0689655172|0.18|0.0124137931|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|525.6899|observed|3400|3400|0.117241379|0.18|0.0211034483|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|532.9813|observed|500|500|0.0172413793|0.18|0.00310344828|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|537.4069|observed|290|290|0.01|0.18|0.0018|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|545.0836|observed|1000|1000|0.0344827586|0.18|0.00620689655|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|548.0865|observed|2700|2700|0.0931034483|0.18|0.0167586207|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|548.6136|observed|1000|1000|0.0344827586|0.18|0.00620689655|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|550.4184|observed|2000|2000|0.0689655172|0.18|0.0124137931|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|552.1765|observed|1700|1700|0.0586206897|0.18|0.0105517241|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|553.4794|observed|1000|1000|0.0344827586|0.18|0.00620689655|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|554.0051|observed|1000|1000|0.0344827586|0.18|0.00620689655|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|554.3355|observed|1000h|1000|0.0344827586|0.18|0.00620689655|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|555.6384|observed|1400|1400|0.0482758621|0.18|0.00868965517|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|555.7908|observed|600|600|0.0206896552|0.18|0.00372413793|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|559.8163|observed|1200|1200|0.0413793103|0.18|0.00744827586|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|581.6771|observed|1500|1500|0.0517241379|0.18|0.00931034483|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|597.0078|observed|600h|600|0.0206896552|0.18|0.00372413793|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|615.8951|observed|350|350|0.0120689655|0.18|0.00217241379|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|620.3901|observed|80|80|0.00275862069|0.18|0.000496551724|E1|L4447|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|627.2042|observed|80|80|0.00275862069|0.18|0.000496551724|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|634.5726|observed|1400|1400|0.0482758621|0.18|0.00868965517|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|636.391|observed|200|200|0.00689655172|0.18|0.00124137931|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|636.9918|observed|500|500|0.0172413793|0.18|0.00310344828|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|638.0728|observed|1000|1000|0.0344827586|0.18|0.00620689655|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|638.6458|observed|1300|1300|0.0448275862|0.18|0.00806896552|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|638.8203|observed|800|800|0.0275862069|0.18|0.00496551724|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|640.8463|observed|3100|3100|0.106896552|0.18|0.0192413793|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|644.6654|observed|350|350|0.0120689655|0.18|0.00217241379|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|646.5774|observed|280|280|0.00965517241|0.18|0.00173793103|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|650.3989|observed|2100|2100|0.0724137931|0.18|0.0130344828|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|654.6791|observed|500|500|0.0172413793|0.18|0.00310344828|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|655.0244|observed|1400|1400|0.0482758621|0.18|0.00868965517|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|661.7266|observed|1100|1100|0.0379310345|0.18|0.00682758621|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|664.3536|observed|400|400|0.0137931034|0.18|0.00248275862|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|679.1022|observed|7000|7000|0.24137931|0.18|0.0434482759|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|687.8313|observed|12000|12000|0.413793103|0.18|0.0744827586|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|689.2585|observed|2300|2300|0.0793103448|0.18|0.0142758621|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|707.0071|observed|14000|14000|0.482758621|0.18|0.0868965517|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|715.302|observed|170|170|0.00586206897|0.18|0.00105517241|E1|L13482|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|716.7143|observed|1100l|1100|0.0379310345|0.18|0.00682758621|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|723.2131|observed|440l|440|0.0151724138|0.18|0.00273103448|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|728.7344|observed|70h|70|0.0024137931|0.18|0.000434482759|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|730.9417|observed|1700|1700|0.0586206897|0.18|0.0105517241|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|740.812|observed|17|17|0.000586206897|0.18|0.000105517241|E1|L13482|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|743.842|observed|10|10|0.000344827586|0.18|6.20689655e-05|E1|L13482|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|750.338|observed|3|3|0.000103448276|0.18|1.86206897e-05|E1|L13482|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|762.15|observed|100|100|0.00344827586|0.18|0.000620689655|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
Sr I|767.3077|observed|200s|200|0.00689655172|0.18|0.00124137931|E1|L7362|NIST ASD Rel. int. descriptor preserved in raw field
SrOH|606|band center|59|59|0.59|1|0.59|molecular vibronic band|https://www.jpyro.co.uk/wp-content/uploads/j18_1_fglk1.pdf|Dominant molecular emitter from aqueous Sr(NO3)2; Fig. 11. Internal ratios from the cited source; cross-species scale is an explicit visual estimate.
SrOH|620|band center|2|2|0.02|1|0.02|molecular vibronic band|https://www.jpyro.co.uk/wp-content/uploads/j18_1_fglk1.pdf|Dominant molecular emitter from aqueous Sr(NO3)2; Fig. 11. Internal ratios from the cited source; cross-species scale is an explicit visual estimate.
SrOH|626|band center|2|2|0.02|1|0.02|molecular vibronic band|https://www.jpyro.co.uk/wp-content/uploads/j18_1_fglk1.pdf|Dominant molecular emitter from aqueous Sr(NO3)2; Fig. 11. Internal ratios from the cited source; cross-species scale is an explicit visual estimate.
SrOH|649|band center|13|13|0.13|1|0.13|molecular vibronic band|https://www.jpyro.co.uk/wp-content/uploads/j18_1_fglk1.pdf|Dominant molecular emitter from aqueous Sr(NO3)2; Fig. 11. Internal ratios from the cited source; cross-species scale is an explicit visual estimate.
SrOH|659|band center|33|33|0.33|1|0.33|molecular vibronic band|https://www.jpyro.co.uk/wp-content/uploads/j18_1_fglk1.pdf|Dominant molecular emitter from aqueous Sr(NO3)2; Fig. 11. Internal ratios from the cited source; cross-species scale is an explicit visual estimate.
SrOH|671|band center|70|70|0.7|1|0.7|molecular vibronic band|https://www.jpyro.co.uk/wp-content/uploads/j18_1_fglk1.pdf|Dominant molecular emitter from aqueous Sr(NO3)2; Fig. 11. Internal ratios from the cited source; cross-species scale is an explicit visual estimate.
SrOH|682|band center|100|100|1|1|1|molecular vibronic band|https://www.jpyro.co.uk/wp-content/uploads/j18_1_fglk1.pdf|Dominant molecular emitter from aqueous Sr(NO3)2; Fig. 11. Internal ratios from the cited source; cross-species scale is an explicit visual estimate.
SrOH|707|band center|9|9|0.09|1|0.09|molecular vibronic band|https://www.jpyro.co.uk/wp-content/uploads/j18_1_fglk1.pdf|Dominant molecular emitter from aqueous Sr(NO3)2; Fig. 11. Internal ratios from the cited source; cross-species scale is an explicit visual estimate.
SrOH|722|band center|1|1|0.01|1|0.01|molecular vibronic band|https://www.jpyro.co.uk/wp-content/uploads/j18_1_fglk1.pdf|Dominant molecular emitter from aqueous Sr(NO3)2; Fig. 11. Internal ratios from the cited source; cross-species scale is an explicit visual estimate.
SrO/Sr2O2|593|band center|100|100|1|0.05|0.05|molecular vibronic band; assignment uncertain|https://www.jpyro.co.uk/wp-content/uploads/j18_1_fglk1.pdf|Nitrate decomposition/oxidation product; source explicitly reports an uncertain SrO/Sr2O2 assignment. Internal ratios from the cited source; cross-species scale is an explicit visual estimate.
SrO/Sr2O2|597|band center|88|88|0.88|0.05|0.044|molecular vibronic band; assignment uncertain|https://www.jpyro.co.uk/wp-content/uploads/j18_1_fglk1.pdf|Nitrate decomposition/oxidation product; source explicitly reports an uncertain SrO/Sr2O2 assignment. Internal ratios from the cited source; cross-species scale is an explicit visual estimate.
